id,name,latitude,longitude,district,address,dmrcaRegistrationNo,confidence,verificationStatus,verifiedAt,womenPrayer,parking,airConditioning,wudu,jummah,notes,sourceTypes,nsdiId,osmId,sourcesJson
dmrca-R-0826-MN-42,MOHIDEEN MOSQUE,,,Mannar,PERIYA KARISAL,R/0826/MN 42,low,needs_review,,,,,,,"A low-confidence NSDI candidate exists (nsdiId=26430, name='Mohaidee Sinna Palli (mosque)', score=72.7) — not linked, needs manual review.",dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/0826/MN 42"", ""originalName"": ""MOHIDEEN MOSQUE"", ""address"": ""PERIYA KARISAL"", ""city"": ""PESALAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-0827-MN-43,MEERA MOSQUE,,,Mannar,PANDARAWELI,R/0827/MN 43,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/0827/MN 43"", ""originalName"": ""MEERA MOSQUE"", ""address"": ""PANDARAWELI"", ""city"": ""CHILAWATHURAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-0866-MN-44,MOHIDEEN JUMMA MOSQUE,,,Mannar,PUTHUKUDIYIRUPPU,R/0866/MN 44,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/0866/MN 44"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""PUTHUKUDIYIRUPPU"", ""city"": ""ERUKKALAMPIDDY"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-0966-MN-45,JAMA'ATHUL ISLAMIYA MUHIYIDEEN MOSQUE,,,Mannar,THAMPADDAMUTHALIKADDU,R/0966/MN 45,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/0966/MN 45"", ""originalName"": ""JAMA'ATHUL ISLAMIYA MUHIYIDEEN MOSQUE"", ""address"": ""THAMPADDAMUTHALIKADDU"", ""city"": ""CHILAVATHURAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1072-MN-46,AL MASJIDUL MUNAWWAR,,,Mannar,PERIYAMADU,R/1072/MN 46,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1072/MN 46"", ""originalName"": ""AL MASJIDUL MUNAWWAR"", ""address"": ""PERIYAMADU"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1081-MN-47,MOHIDEEN JUMMA MOSQUE,,,Mannar,"PALLIVASALPIDDY, VELANKULAM",R/1081/MN 47,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1081/MN 47"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""PALLIVASALPIDDY, VELANKULAM"", ""city"": ""ADAMPAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1158-MN-50,MOHIDEEN JUMMA MOSQUE,,,Mannar,MINUKKAN,R/1158/MN 50,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1158/MN 50"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""MINUKKAN"", ""city"": ""ADAMPAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1352-MN-51,MEERA MOSQUE,,,Mannar,"POONOCHCHIKULAM, P.P. POTKERNI",R/1352/MN 51,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1352/MN 51"", ""originalName"": ""MEERA MOSQUE"", ""address"": ""POONOCHCHIKULAM, P.P. POTKERNI"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1376-MN-52,NOORUL ISLAM JUMMA MOSQUE,,,Mannar,PESALAI,R/1376/MN 52,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1376/MN 52"", ""originalName"": ""NOORUL ISLAM JUMMA MOSQUE"", ""address"": ""PESALAI"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1398-MN-54,MASJIDUN NOOR JUMMA MOSQUE,,,Mannar,"MUSALI, CHILAWATHIRAI",R/1398/MN 54,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1398/MN 54"", ""originalName"": ""MASJIDUN NOOR JUMMA MOSQUE"", ""address"": ""MUSALI, CHILAWATHIRAI"", ""city"": ""MURUNKAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1405-MN-55,MOHIDEEN MOSQUE,,,Mannar,NOCHCHIKULAM,R/1405/MN 55,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1405/MN 55"", ""originalName"": ""MOHIDEEN MOSQUE"", ""address"": ""NOCHCHIKULAM"", ""city"": ""NANATTAN"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-0437-MN-56,AL JAMIUL AZHAR MOHIDEEN JUMMA MOSQUE,,,Mannar,PERIYAMADU,R/0437/MN 56,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/0437/MN 56"", ""originalName"": ""AL JAMIUL AZHAR MOHIDEEN JUMMA MOSQUE"", ""address"": ""PERIYAMADU"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1432-MN-57,MOHIDEEN JUMMA MOSQUE,,,Mannar,MULLIKKANDAL,R/1432/MN 57,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1432/MN 57"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""MULLIKKANDAL"", ""city"": ""ADAMBAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1460-MN-58,MASJUDN NOOR JUMMA MOSQUE,,,Mannar,POOVARASANKULAM,R/1460/MN 58,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1460/MN 58"", ""originalName"": ""MASJUDN NOOR JUMMA MOSQUE"", ""address"": ""POOVARASANKULAM"", ""city"": ""MURUNKAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1513-MN-59,MASJIDUL MAHROOF,,,Mannar,"ALAVAKKAI, SIRUKKULAM",R/1513/MN 59,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1513/MN 59"", ""originalName"": ""MASJIDUL MAHROOF"", ""address"": ""ALAVAKKAI, SIRUKKULAM"", ""city"": ""CHILAWATHURAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1536-MN-60,MOHIDEEN JUMMA MOSQUE,,,Mannar,"PALAIKULI, MARICHCHIKKADDI",R/1536/MN 60,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1536/MN 60"", ""originalName"": ""MOHIDEEN JUMMA MOSQUE"", ""address"": ""PALAIKULI, MARICHCHIKKADDI"", ""city"": ""CHILAWATHURAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1510-MN-61,MASJIDUL MUNAWWARAH,,,Mannar,MADEENA NAGAR,R/1510/MN 61,low,needs_review,,,,,,,"A low-confidence NSDI candidate exists (nsdiId=26238, name='Masjid Munawwara Mosque', score=94.7) — not linked, needs manual review.",dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1510/MN 61"", ""originalName"": ""MASJIDUL MUNAWWARAH"", ""address"": ""MADEENA NAGAR"", ""city"": ""IRANAI ILLUPPAIKULAM"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1592-MN-62,MASJIDUL HUDA,,,Mannar,"KAYA NAGAR, PERIYA MADU",R/1592/MN 62,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1592/MN 62"", ""originalName"": ""MASJIDUL HUDA"", ""address"": ""KAYA NAGAR, PERIYA MADU"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-1980-MN-63,AL AZHAR M.V,,,Mannar,MOOR STREET,R/1980/MN 63,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/1980/MN 63"", ""originalName"": ""AL AZHAR M.V"", ""address"": ""MOOR STREET"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2238-MN-64,JAMIUTH THAWHEED JUMMA MOSQUE,,,Mannar,"BAZAAR MOSQUE,SN BAZAAR",R/2238/MN/64,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2238/MN/64"", ""originalName"": ""JAMIUTH THAWHEED JUMMA MOSQUE"", ""address"": ""BAZAAR MOSQUE,SN BAZAAR"", ""city"": ""MN/CHILAWATHURAI"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2354-MN-65,MASJITH AL-THAQWA,,,Mannar,"PUTHUWELI, CHILAWATHURAI",R/2354/MN/65,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2354/MN/65"", ""originalName"": ""MASJITH AL-THAQWA"", ""address"": ""PUTHUWELI, CHILAWATHURAI"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""M"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2444-MN-66,AL- HAIRATH JUMMAH MASJID,,,Mannar,"NEDUNKULAM, VEPPANKULAM,",R/2444/MN/66,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2444/MN/66"", ""originalName"": ""AL- HAIRATH JUMMAH MASJID"", ""address"": ""NEDUNKULAM, VEPPANKULAM,"", ""city"": ""MANNAR"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2543-MN-67,Jamiul Falah Jumma Masjith,,,Mannar,"RASOOLPUTHUVELI,",R/2543/MN/67,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2543/MN/67"", ""originalName"": ""Jamiul Falah Jumma Masjith"", ""address"": ""RASOOLPUTHUVELI,"", ""city"": ""NANATTAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2576-MN-68,MASJIDUL HUDHA JUMMA MOSQUE,,,Mannar,"4TH MILE POST,VEPPANKULAM",R/2576/MN/68,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2576/MN/68"", ""originalName"": ""MASJIDUL HUDHA JUMMA MOSQUE"", ""address"": ""4TH MILE POST,VEPPANKULAM"", ""city"": ""VEPPANKULAM"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-2627-MN-69,UMARIBNIL KATHTHAB JM,,,Mannar,"PICHCHA VANIFA, NEDUNKULAM, P.P.POTKERNY, MURUNKAN",R/2627/MN/69,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/2627/MN/69"", ""originalName"": ""UMARIBNIL KATHTHAB JM"", ""address"": ""PICHCHA VANIFA, NEDUNKULAM, P.P.POTKERNY, MURUNKAN"", ""city"": ""MURUNKAN"", ""district"": ""Mannar"", ""mosqueType"": ""JM"", ""sourcePdf"": ""mannar__MANNAR-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MANNAR-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-68-MT-01,,,,Matale,"ULPOTHAPITIYA, KIULA",R/68/MT 01,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/68/MT 01"", ""originalName"": ""JUMMA MOSQUE"", ""address"": ""ULPOTHAPITIYA, KIULA"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-69-MT-02,MADUNAKADE JUMMA MOSQUE,,,Matale,NAIKAWELA,R/69/MT 02,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/69/MT 02"", ""originalName"": ""MADUNAKADE JUMMA MOSQUE"", ""address"": ""NAIKAWELA"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-113-MT-03,NAWDUPELELLA JUMMA MOSQUE & SEYED JUNAID WALIYULLA SHRINE,,,Matale,KAWDUPELLA,R/113/MT 03,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/113/MT 03"", ""originalName"": ""NAWDUPELELLA JUMMA MOSQUE & SEYED JUNAID WALIYULLA SHRINE"", ""address"": ""KAWDUPELLA"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM, SH"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-138-MT-04,KOTTAGODA JUMMA MOSQUE,,,Matale,PALAPATHUWELA,R/138/MT 04,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/138/MT 04"", ""originalName"": ""KOTTAGODA JUMMA MOSQUE"", ""address"": ""PALAPATHUWELA"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-179-MT-05,TOWN JUMMA MOSQUE,,,Matale,"287, TRINCOMALEE STREET",R/179/MT 05,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/179/MT 05"", ""originalName"": ""TOWN JUMMA MOSQUE"", ""address"": ""287, TRINCOMALEE STREET"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-220-MT-08,MASJIDUL HILLUR JUMMA MOSQUE,,,Matale,KEPPETIYA,R/220/MT 08,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/220/MT 08"", ""originalName"": ""MASJIDUL HILLUR JUMMA MOSQUE"", ""address"": ""KEPPETIYA"", ""city"": ""GALEWELA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-226-MT-09,MASJIDUL HUDA,,,Matale,"42, KURUNEGALA ROAD",R/226/MT 09,low,needs_review,,,,,,,"A low-confidence NSDI candidate exists (nsdiId=22446, name='Masjidul Huda Mosque', score=100.0) — not linked, needs manual review.",dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/226/MT 09"", ""originalName"": ""MASJIDUL HUDA"", ""address"": ""42, KURUNEGALA ROAD"", ""city"": ""GALEWELA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-241-MT-10,MABERIYA JUMMA MOSQUE,,,Matale,"MOSQUE ROAD, MABERIYA",R/241/MT 10,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/241/MT 10"", ""originalName"": ""MABERIYA JUMMA MOSQUE"", ""address"": ""MOSQUE ROAD, MABERIYA"", ""city"": ""UKUWELA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-242-MT-11,NIKAWATAWANA JUMMA MOSQUE,,,Matale,NIKAWATAWANA,R/242/MT 11,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/242/MT 11"", ""originalName"": ""NIKAWATAWANA JUMMA MOSQUE"", ""address"": ""NIKAWATAWANA"", ""city"": ""KIBISSA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-272-MT-13,ZAIN MOULANA THAKKIYA,,,Matale,"6, HARRISON JONES ROAD",R/272/MT 13,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/272/MT 13"", ""originalName"": ""ZAIN MOULANA THAKKIYA"", ""address"": ""6, HARRISON JONES ROAD"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""T"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-396-MT-14,SHAWANAWELI JUMMA MOSQUE,,,Matale,SHAWATAWANA,R/396/MT 14,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/396/MT 14"", ""originalName"": ""SHAWANAWELI JUMMA MOSQUE"", ""address"": ""SHAWATAWANA"", ""city"": ""KIBISSA"", ""district"": ""Matale"", ""mosqueType"": ""JM, SH"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-397-MT-15,,,,Matale,RATTOTA,R/397/MT 15,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/397/MT 15"", ""originalName"": ""JUMMA MOSQUE"", ""address"": ""RATTOTA"", ""city"": ""RATTOTA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-407-MT-16,MASJIDUL KHAIRATH,,,Matale,"ALUTGAMA, MANAWATTE",R/407/MT 16,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/407/MT 16"", ""originalName"": ""MASJIDUL KHAIRATH"", ""address"": ""ALUTGAMA, MANAWATTE"", ""city"": ""MATALE"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
dmrca-R-MT-17,RAJJAMANA MADAWELA JUMMA MOSQUE,,,Matale,"RAJJAMMANA, MADAWELA",R/ MT 17,low,unverified,,,,,,,,dmrca,,,"[{""type"": ""dmrca"", ""id"": ""R/ MT 17"", ""originalName"": ""RAJJAMANA MADAWELA JUMMA MOSQUE"", ""address"": ""RAJJAMMANA, MADAWELA"", ""city"": ""ULPOTHA"", ""district"": ""Matale"", ""mosqueType"": ""JM"", ""sourcePdf"": ""matale__MATALE-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/MATALE-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
