priorityRank,reviewType,priorityReason,id,name,district,address,dmrcaRegistrationNo,latitude,longitude,confidence,notes
484,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-678259136,Masjidul Akbar Jumma Mosque Slave Island,,Kew Lane,,6.9245156,79.8530785,low,"Nearest NSDI point (id=18494, name='None') is 192.7m away — Closest OSM candidate is 193m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
485,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-1822758906,Kalutara Mosque,,,,6.5704428,79.9651988,low,"Nearest NSDI point (id=15997, name='Muhiyadeen Jumma Masjid') is 10.9m away — Nearest OSM mosque is 11m away, but its name ('Kalutara Mosque') doesn't resemble the NSDI name ('Muhiyadeen Jumma Masjid') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
486,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-3314164004,Masjid Ul Rauff,,,,7.2695373,81.851244,low,"Nearest NSDI point (id=21145, name='Al-Mathrasathul Iqbal Mosque') is 47.2m away — Nearest OSM mosque is 47m away, but its name ('Masjid Ul Rauff') doesn't resemble the NSDI name ('Al-Mathrasathul Iqbal Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
487,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-3318026006,Al Zareef Mosque,,,,7.3893426,81.8439102,low,"Nearest NSDI point (id=22107, name='None') is 294.3m away — Closest OSM candidate is 294m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
488,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-4414048679,Masjidhur Rahman,,,,8.6058213,80.3300782,low,"Nearest NSDI point (id=25887, name='Mohideen Jumma Mosque') is 36.3m away — Nearest OSM mosque is 36m away, but its name ('Masjidhur Rahman') doesn't resemble the NSDI name ('Mohideen Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
489,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-5623934581,Keraminiya mosque,,,,7.2447433,80.4491027,low,"Nearest NSDI point (id=20919, name='Maduratul Latifiya Mosque') is 184.9m away — Nearest OSM mosque is 185m away, but its name ('Keraminiya mosque') doesn't resemble the NSDI name ('Maduratul Latifiya Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
490,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-6615693730,gcjhdgh,,,,6.7509179,79.9048131,low,"Nearest NSDI point (id=16842, name='Manbaul') is 175.0m away — Nearest OSM mosque is 175m away, but its name ('gcjhdgh') doesn't resemble the NSDI name ('Manbaul') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
491,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-6615733831,Dheeniya masjid مسجد,,,,6.7498779,79.8987903,low,"Nearest NSDI point (id=16829, name='Masjidul Ummy Henamulla') is 284.8m away — Nearest OSM mosque is 285m away, but its name ('Dheeniya masjid مسجد') doesn't resemble the NSDI name ('Masjidul Ummy Henamulla') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
492,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-10068712240,An-Noor mosque,,,,7.2482448,80.4464584,low,"Nearest NSDI point (id=20946, name='Masjunul Jumma Mosque') is 10.2m away — Nearest OSM mosque is 10m away, but its name ('An-Noor mosque') doesn't resemble the NSDI name ('Masjunul Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
493,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-10559799888,Baduwaththa Muhiyadeen Jumma Masjid,,,,6.836593,80.2766302,low,"Nearest NSDI point (id=17504, name='Mohideen Masjeed Mosque') is 11.8m away — Partial name match (53/100) at 12m, contested by a nearby alternative. Not linked, needs manual review."
494,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-10578236564,Masjidul Hudha jumma Mosque,,,,7.2537994,80.4548603,low,"Nearest NSDI point (id=20999, name='Jumma Mosque Hinguloya') is 11.0m away — Nearest OSM mosque is 11m away, but its name ('Masjidul Hudha jumma Mosque') doesn't resemble the NSDI name ('Jumma Mosque Hinguloya') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
495,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-13339072325,Grand Mosque Kurinchipity,,,,8.2104715,79.7396533,low,"Nearest NSDI point (id=25205, name='Dhakkya  Mosque') is 298.0m away — Nearest OSM mosque is 298m away, but its name ('Grand Mosque Kurinchipity') doesn't resemble the NSDI name ('Dhakkya  Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
496,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-13339072331,Kandakuliya Grand Jummah Masjidh,,,,8.2130346,79.7169189,low,"Nearest NSDI point (id=25207, name='Mohideen Jumma Mosque') is 31.7m away — Nearest OSM mosque is 32m away, but its name ('Kandakuliya Grand Jummah Masjidh') doesn't resemble the NSDI name ('Mohideen Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
497,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-node-13575435498,Azhariya jumma masid,,,,7.3669569,80.62116,low,"Nearest NSDI point (id=21932, name='None') is 215.1m away — Closest OSM candidate is 215m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
498,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-287079524,Balapitiya Mosque,,,,6.2825329,80.0406809,low,"Nearest NSDI point (id=15140, name='Jumma Musjid') is 36.4m away — Nearest OSM mosque is 36m away, but its name ('Balapitiya Mosque') doesn't resemble the NSDI name ('Jumma Musjid') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
499,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-386099600,"Aaysha Masjid, Valaichcenai",,,,7.9241486,81.5269635,low,"Nearest NSDI point (id=24565, name='') is 170.7m away — Closest OSM candidate is 171m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
500,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-497169972,Meerah Jumma Masjid,,,,5.9477121,80.5410598,low,"Nearest NSDI point (id=14061, name='Sindar Shake Madar Mosque') is 148.0m away — Nearest OSM mosque is 148m away, but its name ('Meerah Jumma Masjid') doesn't resemble the NSDI name ('Sindar Shake Madar Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
501,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-572292227,Mohideen Jummah Mosque,,,,9.6763095,80.0082581,low,"Nearest NSDI point (id=27235, name='') is 150.6m away — Closest OSM candidate is 151m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
502,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-752687139,Buhary Masjid,,,,8.502746,81.1807534,low,"Nearest NSDI point (id=25733, name='Masjidul Khair Jummah Mosque') is 154.7m away — Partial name match (55/100) at 155m. Not linked, needs manual review."
503,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-757755330,,,,,8.0041654,80.2538184,low,"Nearest NSDI point (id=24749, name='') is 158.3m away — Closest OSM candidate is 158m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
504,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1035496154,Nakshabandiya masjid,,,,6.5703078,79.9674667,low,"Nearest NSDI point (id=15996, name='Bamahrath Mujahdhamiya Mosque') is 28.5m away — Nearest OSM mosque is 29m away, but its name ('Nakshabandiya masjid') doesn't resemble the NSDI name ('Bamahrath Mujahdhamiya Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
505,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1104012454,Selam Bridge Jumma Masjid,,,,7.044434,80.5278752,low,"Nearest NSDI point (id=19693, name='Jumma Muslim Mosque') is 13.4m away — Nearest OSM mosque is 13m away, but its name ('Selam Bridge Jumma Masjid') doesn't resemble the NSDI name ('Jumma Muslim Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
506,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1167295611,Masjidul Noor Jummah Mosque,,,,7.4118949,80.6438577,low,"Nearest NSDI point (id=22267, name='Marukona Jumma Mosque') is 13.6m away — Nearest OSM mosque is 14m away, but its name ('Masjidul Noor Jummah Mosque') doesn't resemble the NSDI name ('Marukona Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
507,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1167295615,Maberiya Jummah Masjidh,,,,7.4184081,80.6421997,low,"Nearest NSDI point (id=22326, name='Masjidul Akbar Jumma Mosque') is 7.1m away — Nearest OSM mosque is 7m away, but its name ('Maberiya Jummah Masjidh') doesn't resemble the NSDI name ('Masjidul Akbar Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
508,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1183732924,Asjidul Ibraheem Zaviya,,,,6.7450428,79.9136125,low,"Nearest NSDI point (id=16804, name='Rawathul Athkiya Jumma Masjid') is 272.4m away — Nearest OSM mosque is 272m away, but its name ('Asjidul Ibraheem Zaviya') doesn't resemble the NSDI name ('Rawathul Athkiya Jumma Masjid') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
509,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1264135236,Thaikkanagar Jumma Mosque,,,,7.2365285,81.8535547,low,"Nearest NSDI point (id=20841, name='None') is 262.3m away — Closest OSM candidate is 262m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
510,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1267880391,Dhana Al Buzairy Jumma Masjid,,,,7.2701699,81.847367,low,"Nearest NSDI point (id=21150, name='Thaha Al-Pusairi Jummah Mosque, Palamunai') is 9.2m away — Nearest OSM mosque is 9m away, but its name ('Dhana Al Buzairy Jumma Masjid') doesn't resemble the NSDI name ('Thaha Al-Pusairi Jummah Mosque, Palamunai') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
511,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1480031445,,,,,7.3669599,80.6211593,low,"Nearest NSDI point (id=21933, name='None') is 215.5m away — Closest OSM candidate is 215m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
512,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1506647098,Senekaatu Palli,,,,8.4962675,81.1864889,low,"Nearest NSDI point (id=25714, name='Al Hira Mosque') is 269.9m away — Nearest OSM mosque is 270m away, but its name ('Senekaatu Palli') doesn't resemble the NSDI name ('Al Hira Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
513,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-776884479,,,,,6.8752568,81.8349726,low,"Nearest NSDI point (id=17902, name='Al Nooraniya Mosque') is 271.1m away — Closest OSM candidate is 271m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
514,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1040165981,,,,,6.9405535,79.8592753,low,"Nearest NSDI point (id=18762, name='Makamus sarifuddeen Mosque') is 122.7m away — Closest OSM candidate is 123m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
515,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1167973230,Meera Maccam Jummah Masjid,,,,7.2983741,80.6352008,low,"Nearest NSDI point (id=21437, name='Meerakkam Mosque') is 0.9m away — Nearest OSM mosque is 1m away, but its name ('Meera Maccam Jummah Masjid') doesn't resemble the NSDI name ('Meerakkam Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
516,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1188664928,Masjidun NoorJummah Masjidh,,"Mahawatte, Atulugama",,6.698537,79.9933347,low,"Nearest NSDI point (id=16540, name='Masjidun Noor') is 91.0m away — Nearest OSM mosque is 91m away, but its name ('Masjidun NoorJummah Masjidh') doesn't resemble the NSDI name ('Masjidun Noor') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
517,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1497575017,school pray center,,,,7.2903238,81.8568958,low,"Nearest NSDI point (id=21371, name='AL Madrasathul Ilahiyya') is 221.7m away — Nearest OSM mosque is 222m away, but its name ('school pray center') doesn't resemble the NSDI name ('AL Madrasathul Ilahiyya') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
518,conflict_to_resolve,"1 source(s) (osm), low confidence — has an unresolved candidate to adjudicate.",osm-way-1551102472,,,,,7.397076,81.832814,low,"Nearest NSDI point (id=22186, name='None') is 293.8m away — Closest OSM candidate is 294m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
